source_id,source_name,iso3_country,subsector,replaceable_heat_mwh_th,available_land_km2,solar_capacity_factor,green_lcoh_eur_mwh,gas_benchmark_eur_mwh,lcoh_ratio_vs_gas,below_gas,hp_heat_share,ihb_heat_share,pv_required_mwdc,land_required_km2,local_fit_fraction,land_matched_heat_mwh,green_and_local_heat_mwh,low_temp_hp_solar,steam_hp_solar,ihb_solar
38479518,Heratex (#),AUT,textiles-leather-apparel,36576.016780724654,0.9774050187327664,0.158500053652968,62.30499194847022,81.36235294117647,0.7657717567916899,True,0.9,0.09999999999999999,13.813311422128443,0.2762662284425689,1.0,36576.016780724654,36576.016780724654,53.349436392914654,71.02415458937199,81.04347826086956
38475947,Huber,AUT,textiles-leather-apparel,36576.016780724654,2.2606753905488857,0.1573530034246575,62.30499194847022,81.36235294117647,0.7657717567916899,True,0.9,0.09999999999999999,13.914005795134567,0.27828011590269136,1.0,36576.016780724654,36576.016780724654,53.349436392914654,71.02415458937199,81.04347826086956
38480512,Jungbunzlauer Austria Ag,AUT,food-beverage-tobacco,644982.0613251743,72.05021153886173,0.1565764543378995,64.0948989390553,81.36235294117647,0.7877709606726193,True,0.8354521625163827,0.16454783748361726,266.705553795319,5.334111075906381,1.0,644982.0613251743,644982.0613251743,53.349436392914654,71.02415458937199,81.04347826086956
32437240,Kirchdorfer Cement Plant,AUT,cement,103898.31836904529,15.141498944780658,0.1546936232876712,81.04347826086956,81.36235294117647,0.9960808080300056,True,0.0,1.0,80.70647798113049,1.6141295596226097,1.0,103898.31836904529,103898.31836904529,53.349436392914654,71.02415458937199,81.04347826086956
44375328,"Laakirchen Papier AG, Heinzel Group",AUT,pulp-and-paper,206987.47699381973,40.316376107409866,0.1572709292237443,70.95427594844553,81.36235294117647,0.8720774828100682,True,0.9731800766283525,0.026819923371647514,89.18493454448337,1.7836986908896675,1.0,206987.47699381973,206987.47699381973,53.349436392914654,71.02415458937199,81.04347826086956
45257135,Linz Melamine and Fertilizers Complex,AUT,chemicals,731112.4842952894,6.565008556343828,0.1520617728310502,81.04347826086956,81.36235294117647,0.9960808080300056,True,0.0,1.0,577.7453236938785,11.55490647387757,0.5681576541692904,415387.1540110938,415387.1540110938,53.349436392914654,71.02415458937199,81.04347826086956
1895156,Mannersdorf Cement Plant,AUT,cement,284407.5526906032,35.03897925470447,0.1595706974885844,81.04347826086956,81.36235294117647,0.9960808080300056,True,0.0,1.0,214.17080569387238,4.283416113877448,1.0,284407.5526906032,284407.5526906032,53.349436392914654,71.02415458937199,81.04347826086956
44375330,Mondi Neusiedler GmbH,AUT,pulp-and-paper,206987.47699381973,28.416716387600523,0.1545876974885844,70.93932516945664,81.36235294117647,0.8718937273206013,True,0.9674418604651163,0.03255813953488372,91.02115773689242,1.8204231547378484,1.0,206987.47699381973,206987.47699381973,53.349436392914654,71.02415458937199,81.04347826086956
18648341,"OMV AG , Schwechat ",AUT,petrochemical-steam-cracking,2891441.758081201,25.047162586873135,0.1579652397260274,81.04347826086956,81.36235294117647,0.9960808080300056,True,0.0,1.0,2199.5062806382753,43.9901256127655,0.5693814745462944,1646333.3717810041,1646333.3717810041,53.349436392914654,71.02415458937199,81.04347826086956
44375331,"Papierfabrik Wattens GmbH & Co KG, delfort",AUT,pulp-and-paper,71798.93431775605,8.92910202451627,0.165162558219178,70.96888693700286,81.36235294117647,0.8722570620384111,True,0.9787878787878787,0.021212121212121206,29.366488128931085,0.5873297625786217,1.0,71798.93431775605,71798.93431775605,53.349436392914654,71.02415458937199,81.04347826086956
32437242,Retznei Cement Plant,AUT,cement,180784.68253229337,18.75571759841429,0.1608009121004566,81.04347826086956,81.36235294117647,0.9960808080300056,True,0.0,1.0,135.09690872064198,2.7019381744128395,1.0,180784.68253229337,180784.68253229337,53.349436392914654,71.02415458937199,81.04347826086956
38472842,Seibersdorfer Bettfedern- Und Daunenfabrik Gmbh,AUT,textiles-leather-apparel,36576.016780724654,47.22625642071392,0.1588805114155251,62.30499194847022,81.36235294117647,0.7657717567916899,True,0.9,0.09999999999999999,13.780233850119483,0.27560467700238966,1.0,36576.016780724654,36576.016780724654,53.349436392914654,71.02415458937199,81.04347826086956
38469184,Stölzle-Oberglas Gmbh,AUT,glass,70120.03429293547,7.726610735152181,0.159073705479452,78.45832602858832,81.36235294117647,0.9643074861086218,True,0.22273538030322335,0.7772646196967766,47.528600958814025,0.9505720191762805,1.0,70120.03429293547,70120.03429293547,53.349436392914654,71.02415458937199,81.04347826086956
