iso3_country,year,technology,income_group,wb_region,capex_$/kw,fom_$/kw/yr,vom_$/mwh,lcoe_$/mwh,wacc_nominal,crf,annual_cost_$/kw/yr,data_source,capex_source,crf_source,proxy_peers,country_name
LBY,2030,Utility-scale battery (4h),UMIC,Middle East & North Africa,360.14,3.5239,13.7138,41.37,,0.126267,49,proxied,peer_mean_income,peer_mean,CHN,Libya
LCA,2025,Utility-scale battery (4h),UMIC,Latin America & Caribbean,476.94,4.6667,23.8615,60.96,,0.333547,163.75,proxied,peer_mean_income,peer_mean,CHN,Saint Lucia
LCA,2030,Utility-scale battery (4h),UMIC,Latin America & Caribbean,360.14,3.5239,13.7138,41.37,,0.333547,123.65,proxied,peer_mean_income,peer_mean,CHN,Saint Lucia
LKA,2025,Utility-scale battery (4h),LMIC,South Asia,1262.24,12.1262,28.7793,154.41,0.103331,0.113001,154.76,proxied,peer_mean_region_income,irena,IND,Sri Lanka
LKA,2030,Utility-scale battery (4h),LMIC,South Asia,926.75,8.9099,16.5526,99.71,0.103331,0.113001,113.63,proxied,peer_mean_region_income,irena,IND,Sri Lanka
LSO,2025,Utility-scale battery (4h),LMIC,Sub-Saharan Africa,1262.24,12.1262,28.7793,154.41,,0.142378,191.84,proxied,peer_mean_income,peer_mean,IND,Lesotho
LSO,2030,Utility-scale battery (4h),LMIC,Sub-Saharan Africa,926.75,8.9099,16.5526,99.71,,0.142378,140.86,proxied,peer_mean_income,peer_mean,IND,Lesotho
LTU,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.085757,0.098328,109.29,proxied,peer_mean_region_income,irena,DEU|GBR,Lithuania
LTU,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,0.085757,0.098328,78.65,proxied,peer_mean_region_income,irena,DEU|GBR,Lithuania
LUX,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.052306,0.072601,83.29,proxied,peer_mean_region_income,irena,DEU|GBR,Luxembourg
LUX,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,0.052306,0.072601,59.94,proxied,peer_mean_region_income,irena,DEU|GBR,Luxembourg
LVA,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.079532,0.093305,104.21,proxied,peer_mean_region_income,irena,DEU|GBR,Latvia
LVA,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,0.079532,0.093305,75,proxied,peer_mean_region_income,irena,DEU|GBR,Latvia
MAC,2025,Utility-scale battery (4h),HIC,East Asia & Pacific,1228.32,12.0369,14.565,123.05,,0.075773,105.11,proxied,peer_mean_region_income,peer_mean,AUS|JPN,Macao
MAC,2030,Utility-scale battery (4h),HIC,East Asia & Pacific,897.43,8.7969,8.3737,86.92,,0.075773,76.8,proxied,peer_mean_region_income,peer_mean,AUS|JPN,Macao
MAR,2025,Utility-scale battery (4h),LMIC,Middle East & North Africa,1262.24,12.1262,28.7793,154.41,0.089672,0.101536,140.29,proxied,peer_mean_income,irena,IND,Morocco
MAR,2030,Utility-scale battery (4h),LMIC,Middle East & North Africa,926.75,8.9099,16.5526,99.71,0.089672,0.101536,103.01,proxied,peer_mean_income,irena,IND,Morocco
MDA,2025,Utility-scale battery (4h),UMIC,Europe & Central Asia,476.94,4.6667,23.8615,60.96,,0.149642,76.04,proxied,peer_mean_income,peer_mean,CHN,"Moldova, Republic of"
MDA,2030,Utility-scale battery (4h),UMIC,Europe & Central Asia,360.14,3.5239,13.7138,41.37,,0.149642,57.42,proxied,peer_mean_income,peer_mean,CHN,"Moldova, Republic of"
MDG,2025,Utility-scale battery (4h),LIC,Sub-Saharan Africa,1061.64,10.375,17.919,114.21,,0.144433,163.71,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Madagascar
MDG,2030,Utility-scale battery (4h),LIC,Sub-Saharan Africa,780.98,7.6333,10.3,78.53,,0.144433,120.43,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Madagascar
MDV,2025,Utility-scale battery (4h),UMIC,South Asia,476.94,4.6667,23.8615,60.96,,0.142799,72.77,proxied,peer_mean_income,peer_mean,CHN,Maldives
MDV,2030,Utility-scale battery (4h),UMIC,South Asia,360.14,3.5239,13.7138,41.37,,0.142799,54.95,proxied,peer_mean_income,peer_mean,CHN,Maldives
MEX,2025,Utility-scale battery (4h),UMIC,Latin America & Caribbean,476.94,4.6667,23.8615,60.96,0.105454,0.114818,59.43,proxied,peer_mean_income,irena,CHN,Mexico
MEX,2030,Utility-scale battery (4h),UMIC,Latin America & Caribbean,360.14,3.5239,13.7138,41.37,0.105454,0.114818,44.87,proxied,peer_mean_income,irena,CHN,Mexico
MHL,2025,Utility-scale battery (4h),UMIC,East Asia & Pacific,476.94,4.6667,23.8615,60.96,,0.082172,43.86,proxied,peer_mean_region_income,peer_mean,CHN,Marshall Islands
MHL,2030,Utility-scale battery (4h),UMIC,East Asia & Pacific,360.14,3.5239,13.7138,41.37,,0.082172,33.12,proxied,peer_mean_region_income,peer_mean,CHN,Marshall Islands
MKD,2025,Utility-scale battery (4h),UMIC,Europe & Central Asia,476.94,4.6667,23.8615,60.96,,0.149642,76.04,proxied,peer_mean_income,peer_mean,CHN,North Macedonia
MKD,2030,Utility-scale battery (4h),UMIC,Europe & Central Asia,360.14,3.5239,13.7138,41.37,,0.149642,57.42,proxied,peer_mean_income,peer_mean,CHN,North Macedonia
MLI,2025,Utility-scale battery (4h),LIC,Sub-Saharan Africa,1061.64,10.375,17.919,114.21,,0.144433,163.71,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Mali
MLI,2030,Utility-scale battery (4h),LIC,Sub-Saharan Africa,780.98,7.6333,10.3,78.53,,0.144433,120.43,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Mali
MLT,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.038479,0.062987,73.57,proxied,peer_mean_region_income,irena,DEU|GBR,Malta
MLT,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,0.038479,0.062987,52.95,proxied,peer_mean_region_income,irena,DEU|GBR,Malta
MMR,2025,Utility-scale battery (4h),LMIC,East Asia & Pacific,1262.24,12.1262,28.7793,154.41,0.254687,0.255567,334.71,proxied,peer_mean_income,irena,IND,Myanmar
MMR,2030,Utility-scale battery (4h),LMIC,East Asia & Pacific,926.75,8.9099,16.5526,99.71,0.254687,0.255567,245.76,proxied,peer_mean_income,irena,IND,Myanmar
MNE,2025,Utility-scale battery (4h),UMIC,Europe & Central Asia,476.94,4.6667,23.8615,60.96,0.113974,0.1222,62.95,proxied,peer_mean_income,irena,CHN,Montenegro
MNE,2030,Utility-scale battery (4h),UMIC,Europe & Central Asia,360.14,3.5239,13.7138,41.37,0.113974,0.1222,47.53,proxied,peer_mean_income,irena,CHN,Montenegro
MNG,2025,Utility-scale battery (4h),LMIC,East Asia & Pacific,1262.24,12.1262,28.7793,154.41,0.164184,0.167939,224.11,proxied,peer_mean_income,irena,IND,Mongolia
MNG,2030,Utility-scale battery (4h),LMIC,East Asia & Pacific,926.75,8.9099,16.5526,99.71,0.164184,0.167939,164.55,proxied,peer_mean_income,irena,IND,Mongolia
MOZ,2025,Utility-scale battery (4h),LIC,Sub-Saharan Africa,1061.64,10.375,17.919,114.21,,0.144433,163.71,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Mozambique
MOZ,2030,Utility-scale battery (4h),LIC,Sub-Saharan Africa,780.98,7.6333,10.3,78.53,,0.144433,120.43,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Mozambique
MRT,2025,Utility-scale battery (4h),LMIC,Sub-Saharan Africa,1262.24,12.1262,28.7793,154.41,,0.142378,191.84,proxied,peer_mean_income,peer_mean,IND,Mauritania
MRT,2030,Utility-scale battery (4h),LMIC,Sub-Saharan Africa,926.75,8.9099,16.5526,99.71,,0.142378,140.86,proxied,peer_mean_income,peer_mean,IND,Mauritania
MUS,2025,Utility-scale battery (4h),UMIC,Sub-Saharan Africa,476.94,4.6667,23.8615,60.96,0.082959,0.096058,50.48,proxied,peer_mean_income,irena,CHN,Mauritius
MUS,2030,Utility-scale battery (4h),UMIC,Sub-Saharan Africa,360.14,3.5239,13.7138,41.37,0.082959,0.096058,38.12,proxied,peer_mean_income,irena,CHN,Mauritius
MWI,2025,Utility-scale battery (4h),LIC,Sub-Saharan Africa,1061.64,10.375,17.919,114.21,,0.144433,163.71,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Malawi
MWI,2030,Utility-scale battery (4h),LIC,Sub-Saharan Africa,780.98,7.6333,10.3,78.53,,0.144433,120.43,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Malawi
MYS,2025,Utility-scale battery (4h),UMIC,East Asia & Pacific,476.94,4.6667,23.8615,60.96,0.076373,0.090794,47.97,proxied,peer_mean_region_income,irena,CHN,Malaysia
MYS,2030,Utility-scale battery (4h),UMIC,East Asia & Pacific,360.14,3.5239,13.7138,41.37,0.076373,0.090794,36.22,proxied,peer_mean_region_income,irena,CHN,Malaysia
NAM,2025,Utility-scale battery (4h),UMIC,Sub-Saharan Africa,476.94,4.6667,23.8615,60.96,0.087704,0.099918,52.32,proxied,peer_mean_income,irena,CHN,Namibia
NAM,2030,Utility-scale battery (4h),UMIC,Sub-Saharan Africa,360.14,3.5239,13.7138,41.37,0.087704,0.099918,39.51,proxied,peer_mean_income,irena,CHN,Namibia
NER,2025,Utility-scale battery (4h),LIC,Sub-Saharan Africa,1061.64,10.375,17.919,114.21,,0.144433,163.71,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Niger
NER,2030,Utility-scale battery (4h),LIC,Sub-Saharan Africa,780.98,7.6333,10.3,78.53,,0.144433,120.43,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Niger
NGA,2025,Utility-scale battery (4h),LMIC,Sub-Saharan Africa,1262.24,12.1262,28.7793,154.41,,0.142378,191.84,proxied,peer_mean_income,peer_mean,IND,Nigeria
NGA,2030,Utility-scale battery (4h),LMIC,Sub-Saharan Africa,926.75,8.9099,16.5526,99.71,,0.142378,140.86,proxied,peer_mean_income,peer_mean,IND,Nigeria
NIC,2025,Utility-scale battery (4h),LMIC,Latin America & Caribbean,1262.24,12.1262,28.7793,154.41,0.13568,0.141562,190.81,proxied,peer_mean_income,irena,IND,Nicaragua
NIC,2030,Utility-scale battery (4h),LMIC,Latin America & Caribbean,926.75,8.9099,16.5526,99.71,0.13568,0.141562,140.1,proxied,peer_mean_income,irena,IND,Nicaragua
NLD,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.036098,0.0614,71.97,proxied,peer_mean_region_income,irena,DEU|GBR,"Netherlands, Kingdom of the"
NLD,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,0.036098,0.0614,51.79,proxied,peer_mean_region_income,irena,DEU|GBR,"Netherlands, Kingdom of the"
NOR,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.067292,0.083727,94.53,proxied,peer_mean_region_income,irena,DEU|GBR,Norway
NOR,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,0.067292,0.083727,68.03,proxied,peer_mean_region_income,irena,DEU|GBR,Norway
NPL,2025,Utility-scale battery (4h),LIC,South Asia,1061.64,10.375,17.919,114.21,,0.142799,161.98,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Nepal
NPL,2030,Utility-scale battery (4h),LIC,South Asia,780.98,7.6333,10.3,78.53,,0.142799,119.16,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Nepal
NRU,2025,Utility-scale battery (4h),HIC,East Asia & Pacific,1228.32,12.0369,14.565,123.05,,0.075773,105.11,proxied,peer_mean_region_income,peer_mean,AUS|JPN,Nauru
NRU,2030,Utility-scale battery (4h),HIC,East Asia & Pacific,897.43,8.7969,8.3737,86.92,,0.075773,76.8,proxied,peer_mean_region_income,peer_mean,AUS|JPN,Nauru
NZL,2025,Utility-scale battery (4h),HIC,East Asia & Pacific,1228.32,12.0369,14.565,123.05,0.06397,0.081201,111.78,proxied,peer_mean_region_income,irena,AUS|JPN,New Zealand
NZL,2030,Utility-scale battery (4h),HIC,East Asia & Pacific,897.43,8.7969,8.3737,86.92,0.06397,0.081201,81.67,proxied,peer_mean_region_income,irena,AUS|JPN,New Zealand
OMN,2025,Utility-scale battery (4h),HIC,Middle East & North Africa,1125.66,11.0345,15.1185,116.39,,0.088623,110.79,proxied,peer_mean_income,peer_mean,AUS|CHL|DEU|GBR|JPN|USA,Oman
OMN,2030,Utility-scale battery (4h),HIC,Middle East & North Africa,826.83,8.1055,8.689,81.2,,0.088623,81.38,proxied,peer_mean_income,peer_mean,AUS|CHL|DEU|GBR|JPN|USA,Oman
PAK,2025,Utility-scale battery (4h),LMIC,South Asia,1262.24,12.1262,28.7793,154.41,0.16272,0.166563,222.37,proxied,peer_mean_region_income,irena,IND,Pakistan
PAK,2030,Utility-scale battery (4h),LMIC,South Asia,926.75,8.9099,16.5526,99.71,0.16272,0.166563,163.27,proxied,peer_mean_region_income,irena,IND,Pakistan
PAN,2025,Utility-scale battery (4h),HIC,Latin America & Caribbean,1209.43,11.8575,14.4329,121.67,0.061296,0.079193,107.64,proxied,peer_mean_region_income,irena,CHL,Panama
PAN,2030,Utility-scale battery (4h),HIC,Latin America & Caribbean,887.97,8.7009,8.2902,85.75,0.061296,0.079193,79.02,proxied,peer_mean_region_income,irena,CHL,Panama
PER,2025,Utility-scale battery (4h),UMIC,Latin America & Caribbean,476.94,4.6667,23.8615,60.96,0.072423,0.087692,46.49,proxied,peer_mean_income,irena,CHN,Peru
PER,2030,Utility-scale battery (4h),UMIC,Latin America & Caribbean,360.14,3.5239,13.7138,41.37,0.072423,0.087692,35.11,proxied,peer_mean_income,irena,CHN,Peru
PHL,2025,Utility-scale battery (4h),LMIC,East Asia & Pacific,1262.24,12.1262,28.7793,154.41,0.087803,0.099999,138.35,proxied,peer_mean_income,irena,IND,Philippines
PHL,2030,Utility-scale battery (4h),LMIC,East Asia & Pacific,926.75,8.9099,16.5526,99.71,0.087803,0.099999,101.58,proxied,peer_mean_income,irena,IND,Philippines
PLW,2025,Utility-scale battery (4h),HIC,East Asia & Pacific,1228.32,12.0369,14.565,123.05,,0.075773,105.11,proxied,peer_mean_region_income,peer_mean,AUS|JPN,Palau
PLW,2030,Utility-scale battery (4h),HIC,East Asia & Pacific,897.43,8.7969,8.3737,86.92,,0.075773,76.8,proxied,peer_mean_region_income,peer_mean,AUS|JPN,Palau
PNG,2025,Utility-scale battery (4h),LMIC,East Asia & Pacific,1262.24,12.1262,28.7793,154.41,,0.156314,209.43,proxied,peer_mean_income,peer_mean,IND,Papua New Guinea
PNG,2030,Utility-scale battery (4h),LMIC,East Asia & Pacific,926.75,8.9099,16.5526,99.71,,0.156314,153.77,proxied,peer_mean_income,peer_mean,IND,Papua New Guinea
POL,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.070457,0.086164,97,proxied,peer_mean_region_income,irena,DEU|GBR,Poland
POL,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,0.070457,0.086164,69.8,proxied,peer_mean_region_income,irena,DEU|GBR,Poland
PRI,2025,Utility-scale battery (4h),HIC,Latin America & Caribbean,1209.43,11.8575,14.4329,121.67,,0.089378,119.95,proxied,peer_mean_region_income,peer_mean,CHL,Puerto Rico
PRI,2030,Utility-scale battery (4h),HIC,Latin America & Caribbean,887.97,8.7009,8.2902,85.75,,0.089378,88.07,proxied,peer_mean_region_income,peer_mean,CHL,Puerto Rico
PRT,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.062835,0.080346,91.12,proxied,peer_mean_region_income,irena,DEU|GBR,Portugal
PRT,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,0.062835,0.080346,65.57,proxied,peer_mean_region_income,irena,DEU|GBR,Portugal
PRY,2025,Utility-scale battery (4h),UMIC,Latin America & Caribbean,476.94,4.6667,23.8615,60.96,,0.333547,163.75,proxied,peer_mean_income,peer_mean,CHN,Paraguay
PRY,2030,Utility-scale battery (4h),UMIC,Latin America & Caribbean,360.14,3.5239,13.7138,41.37,,0.333547,123.65,proxied,peer_mean_income,peer_mean,CHN,Paraguay
QAT,2025,Utility-scale battery (4h),HIC,Middle East & North Africa,1125.66,11.0345,15.1185,116.39,,0.088623,110.79,proxied,peer_mean_income,peer_mean,AUS|CHL|DEU|GBR|JPN|USA,Qatar
QAT,2030,Utility-scale battery (4h),HIC,Middle East & North Africa,826.83,8.1055,8.689,81.2,,0.088623,81.38,proxied,peer_mean_income,peer_mean,AUS|CHL|DEU|GBR|JPN|USA,Qatar
ROU,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.084783,0.097535,108.49,proxied,peer_mean_region_income,irena,DEU|GBR,Romania
ROU,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,0.084783,0.097535,78.08,proxied,peer_mean_region_income,irena,DEU|GBR,Romania
RUS,2025,Utility-scale battery (4h),UMIC,Europe & Central Asia,476.94,4.6667,23.8615,60.96,0.117491,0.125286,64.42,proxied,peer_mean_income,irena,CHN,Russian Federation
RUS,2030,Utility-scale battery (4h),UMIC,Europe & Central Asia,360.14,3.5239,13.7138,41.37,0.117491,0.125286,48.64,proxied,peer_mean_income,irena,CHN,Russian Federation
RWA,2025,Utility-scale battery (4h),LIC,Sub-Saharan Africa,1061.64,10.375,17.919,114.21,0.111748,0.120259,138.05,proxied,global_mean,irena,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Rwanda
RWA,2030,Utility-scale battery (4h),LIC,Sub-Saharan Africa,780.98,7.6333,10.3,78.53,0.111748,0.120259,101.55,proxied,global_mean,irena,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Rwanda
SAU,2025,Utility-scale battery (4h),HIC,Middle East & North Africa,1125.66,11.0345,15.1185,116.39,0.083226,0.096273,119.41,proxied,peer_mean_income,irena,AUS|CHL|DEU|GBR|JPN|USA,Saudi Arabia
SAU,2030,Utility-scale battery (4h),HIC,Middle East & North Africa,826.83,8.1055,8.689,81.2,0.083226,0.096273,87.71,proxied,peer_mean_income,irena,AUS|CHL|DEU|GBR|JPN|USA,Saudi Arabia
SDN,2025,Utility-scale battery (4h),LIC,Sub-Saharan Africa,1061.64,10.375,17.919,114.21,,0.144433,163.71,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Sudan
SDN,2030,Utility-scale battery (4h),LIC,Sub-Saharan Africa,780.98,7.6333,10.3,78.53,,0.144433,120.43,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Sudan
SEN,2025,Utility-scale battery (4h),LMIC,Sub-Saharan Africa,1262.24,12.1262,28.7793,154.41,0.064105,0.081304,114.75,proxied,peer_mean_income,irena,IND,Senegal
SEN,2030,Utility-scale battery (4h),LMIC,Sub-Saharan Africa,926.75,8.9099,16.5526,99.71,0.064105,0.081304,84.26,proxied,peer_mean_income,irena,IND,Senegal
SGP,2025,Utility-scale battery (4h),HIC,East Asia & Pacific,1228.32,12.0369,14.565,123.05,0.064699,0.081753,112.46,proxied,peer_mean_region_income,irena,AUS|JPN,Singapore
SGP,2030,Utility-scale battery (4h),HIC,East Asia & Pacific,897.43,8.7969,8.3737,86.92,0.064699,0.081753,82.16,proxied,peer_mean_region_income,irena,AUS|JPN,Singapore
SLB,2025,Utility-scale battery (4h),LMIC,East Asia & Pacific,1262.24,12.1262,28.7793,154.41,,0.156314,209.43,proxied,peer_mean_income,peer_mean,IND,Solomon Islands
SLB,2030,Utility-scale battery (4h),LMIC,East Asia & Pacific,926.75,8.9099,16.5526,99.71,,0.156314,153.77,proxied,peer_mean_income,peer_mean,IND,Solomon Islands
SLE,2025,Utility-scale battery (4h),LIC,Sub-Saharan Africa,1061.64,10.375,17.919,114.21,,0.144433,163.71,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Sierra Leone
SLE,2030,Utility-scale battery (4h),LIC,Sub-Saharan Africa,780.98,7.6333,10.3,78.53,,0.144433,120.43,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Sierra Leone
SLV,2025,Utility-scale battery (4h),UMIC,Latin America & Caribbean,476.94,4.6667,23.8615,60.96,0.082134,0.095392,50.16,proxied,peer_mean_income,irena,CHN,El Salvador
SLV,2030,Utility-scale battery (4h),UMIC,Latin America & Caribbean,360.14,3.5239,13.7138,41.37,0.082134,0.095392,37.88,proxied,peer_mean_income,irena,CHN,El Salvador
SMR,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,,0.078098,88.84,proxied,peer_mean_region_income,peer_mean,DEU|GBR,San Marino
SMR,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,,0.078098,63.94,proxied,peer_mean_region_income,peer_mean,DEU|GBR,San Marino
SOM,2025,Utility-scale battery (4h),LIC,Sub-Saharan Africa,1061.64,10.375,17.919,114.21,,0.144433,163.71,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Somalia
SOM,2030,Utility-scale battery (4h),LIC,Sub-Saharan Africa,780.98,7.6333,10.3,78.53,,0.144433,120.43,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,Somalia
SRB,2025,Utility-scale battery (4h),UMIC,Europe & Central Asia,476.94,4.6667,23.8615,60.96,,0.149642,76.04,proxied,peer_mean_income,peer_mean,CHN,Serbia
SRB,2030,Utility-scale battery (4h),UMIC,Europe & Central Asia,360.14,3.5239,13.7138,41.37,,0.149642,57.42,proxied,peer_mean_income,peer_mean,CHN,Serbia
SSD,2025,Utility-scale battery (4h),LIC,Sub-Saharan Africa,1061.64,10.375,17.919,114.21,,0.144433,163.71,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,South Sudan
SSD,2030,Utility-scale battery (4h),LIC,Sub-Saharan Africa,780.98,7.6333,10.3,78.53,,0.144433,120.43,proxied,global_mean,peer_mean,AUS|CHL|CHN|DEU|GBR|IND|JPN|USA,South Sudan
STP,2025,Utility-scale battery (4h),LMIC,Sub-Saharan Africa,1262.24,12.1262,28.7793,154.41,,0.142378,191.84,proxied,peer_mean_income,peer_mean,IND,Sao Tome and Principe
STP,2030,Utility-scale battery (4h),LMIC,Sub-Saharan Africa,926.75,8.9099,16.5526,99.71,,0.142378,140.86,proxied,peer_mean_income,peer_mean,IND,Sao Tome and Principe
SUR,2025,Utility-scale battery (4h),UMIC,Latin America & Caribbean,476.94,4.6667,23.8615,60.96,,0.333547,163.75,proxied,peer_mean_income,peer_mean,CHN,Suriname
SUR,2030,Utility-scale battery (4h),UMIC,Latin America & Caribbean,360.14,3.5239,13.7138,41.37,,0.333547,123.65,proxied,peer_mean_income,peer_mean,CHN,Suriname
SVK,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.063403,0.080774,91.55,proxied,peer_mean_region_income,irena,DEU|GBR,Slovakia
SVK,2030,Utility-scale battery (4h),HIC,Europe & Central Asia,727.33,7.1347,8.7813,73.39,0.063403,0.080774,65.88,proxied,peer_mean_region_income,irena,DEU|GBR,Slovakia
SVN,2025,Utility-scale battery (4h),HIC,Europe & Central Asia,1010.69,9.9099,15.2752,110.15,0.065367,0.08226,93.05,proxied,peer_mean_region_income,irena,DEU|GBR,Slovenia
